State	X2020.12.12	X2020.12.13	X2020.12.14	X2020.12.15	X2020.12.16	X2020.12.17	X2020.12.18	X2020.12.19	X2020.12.20	X2020.12.21	X2020.12.22	X2020.12.23	X2020.12.24	X2020.12.25	X2020.12.26	X2020.12.27	X2020.12.28	X2020.12.29	X2020.12.30	X2020.12.31	X2021.01.01	X2021.01.02	X2021.01.03	X2021.01.04	X2021.01.05	X2021.01.06	X2021.01.07	X2021.01.08	X2021.01.09	X2021.01.10	X2021.01.11	X2021.01.12	X2021.01.13	X2021.01.14	X2021.01.15	X2021.01.16	X2021.01.17	X2021.01.18	X2021.01.19	X2021.01.20	X2021.01.21	X2021.01.22	X2021.01.23	X2021.01.24	X2021.01.25	X2021.01.26	X2021.01.27	X2021.01.28	X2021.01.29	X2021.01.30	X2021.01.31	X2021.02.01	X2021.02.02	X2021.02.03	X2021.02.04	X2021.02.05	X2021.02.06	X2021.02.07	X2021.02.08	X2021.02.09	X2021.02.10	X2021.02.11	X2021.02.12	X2021.02.13	X2021.02.14	X2021.02.15	X2021.02.16	X2021.02.17	X2021.02.18	X2021.02.19	X2021.02.20	X2021.02.21	X2021.02.22	X2021.02.23	X2021.02.24	X2021.02.25	X2021.02.26	X2021.02.27	X2021.02.28	X2021.03.01	X2021.03.02	X2021.03.03	X2021.03.04	X2021.03.05	X2021.03.06	X2021.03.07	X2021.03.08	X2021.03.09	X2021.03.10	X2021.03.11	X2021.03.12	X2021.03.13	X2021.03.14	X2021.03.15	X2021.03.16	X2021.03.17	X2021.03.18	X2021.03.19	X2021.03.20	X2021.03.21	X2021.03.22	X2021.03.23	X2021.03.24	X2021.03.25	X2021.03.26	X2021.03.27	X2021.03.28	X2021.03.29	X2021.03.30	X2021.03.31	X2021.04.01	X2021.04.02	X2021.04.03	X2021.04.04	X2021.04.05	X2021.04.06	X2021.04.07	X2021.04.08	X2021.04.09	X2021.04.10	X2021.04.11	X2021.04.12	X2021.04.13	X2021.04.14	X2021.04.15	X2021.04.16	X2021.04.17	X2021.04.18	X2021.04.19	X2021.04.20	X2021.04.21	X2021.04.22	X2021.04.23	X2021.04.24	X2021.04.25	X2021.04.26	X2021.04.27	X2021.04.28	X2021.04.29	X2021.04.30	X2021.05.01	X2021.05.02	X2021.05.03	X2021.05.04	X2021.05.05	X2021.05.06	X2021.05.07	X2021.05.08	X2021.05.09	X2021.05.10
Idaho	1187	1217	1244	1273	1298	1326	1350	1376	1402	1426	1451.525	1477	1501	1524.525	1549.525	1574.525	1599	1622	1646	1669	1694.525	1721	1741.525	1766	1791	1817.525	1842	1867	1891.525	1917	1941	1968	1990	2015.525	2040	2063	2088	2115	2143	2169	2192	2217.525	2242.525	2270	2296.525	2319.575	2349	2370.525	2396	2423.05	2452	2472.575	2499.525	2528	2549	2573.525	2597	2624	2651	2675.525	2702.525	2728	2752.525	2781	2802.05	2831.05	2857	2880.575	2906	2930.525	2963.05	2986.525	3009.525	3033.05	3060.525	3087	3115.525	3138.625	3168	3195	3219	3245	3270.575	3296.1	3322	3351.525	3379.525	3408.525	3430.525	3457.05	3481	3509.525	3539.525	3566.525	3593.525	3617.525	3644.575	3669.05	3694.575	3718.625	3744.525	3768.1	3800	3829	3858.525	3879.525	3908.05	3934.525	3962.525	3993.525	4017	4043.625	4067	4094.525	4121	4146.525	4169.05	4201.525	4229	4257.05	4284	4309.525	4336.525	4364.05	4394.05	4420.625	4446	4475.625	4505.525	4530.05	4556	4587.05	4612.2	4636.525	4668.05	4692.525	4720.575	4743.625	4777	4808.525	4840.1	4866.05	4889.05	4919	4946.05	4973.525	5001	5024	5048.625	5073
Illinois	15303	15519	15730.525	15940	16146	16349	16552.525	16752	16948.525	17152	17346.525	17543.525	17743	17944	18139.05	18340	18538.05	18742.525	18941.05	19135.525	19333.575	19526	19718.05	19912	20115	20312.675	20499.575	20696.05	20898.575	21095.05	21289.05	21488.575	21691.575	21888.05	22089.525	22291.575	22490.575	22689.15	22893	23091.525	23287.775	23479.3	23687.525	23888.525	24078.05	24290.675	24493	24697.625	24881.525	25086.525	25284.2	25488.1	25705.575	25903.05	26102.575	26298.25	26505.5	26713.675	26902.2	27089.875	27291.05	27501	27687	27899	28093.05	28298.625	28509.775	28715.25	28897.725	29119.15	29323.05	29512.15	29707.3	29911.075	30105.825	30303.025	30488.825	30691.625	30891.1	31096.675	31294.725	31501.575	31705.35	31897.025	32086.75	32284.35	32476.1	32687.425	32886.975	33094.275	33297.325	33479.975	33669.775	33873.05	34078.1	34277.525	34476.925	34689.05	34893.525	35113.35	35314.825	35510.8	35715.625	35914.3	36130.4	36330.15	36526.35	36727.725	36941.25	37134.075	37332.775	37512.1	37709.325	37900.475	38096.15	38306.125	38497.2	38724.175	38917.875	39116.575	39313.05	39502.1	39702.825	39890.1	40099.625	40305.1	40485.725	40677.575	40883.875	41104.525	41332.3	41546.525	41748.925	41952.1	42143.675	42338.5	42511.875	42714.1	42915.05	43130.625	43333.25	43536.525	43728.1	43931.575	44140.075	44332.575	44516.525	44710.625	44907.725	45103.625
Indiana	6790	6891	6990.525	7091	7190	7287	7385	7477.525	7570	7666	7765.525	7863	7958	8055	8151	8250	8344.525	8445.525	8549	8646.525	8746.525	8842.525	8947	9046	9146.525	9244.525	9352.525	9455.525	9557	9657	9762	9867.525	9972.525	10071.525	10173	10281.525	10387.05	10492	10599.575	10708.625	10815.05	10917.525	11028	11134.525	11241	11343.05	11450.525	11561.525	11669.05	11780.1	11891.05	12002.525	12105	12213.575	12325	12426.575	12532	12638.525	12749.1	12860.525	12970.675	13086.05	13197.05	13301.725	13401.2	13508.525	13624.525	13743.675	13854.15	13958.1	14069.05	14183.15	14300.675	14414.05	14523.675	14634.525	14746.1	14862.625	14983	15107	15209.15	15316.675	15434.15	15546.1	15664.625	15782	15900.05	16025	16140.575	16257.675	16373.575	16482.625	16597	16714.575	16829.675	16936.625	17060.4	17174.575	17284.525	17390.575	17507.575	17620.525	17739.525	17861.525	17983.625	18095.675	18208.1	18331.05	18437.575	18559.2	18678.575	18792.525	18909.05	19029.2	19134.05	19251.675	19362.675	19477.675	19596.575	19711.825	19828.05	19935.1	20063.525	20177.05	20298.775	20422.7	20538.1	20649.45	20770.675	20892.725	21005.525	21134.05	21264.1	21377.575	21491.525	21620.725	21724.675	21842.525	21966.575	22079.525	22196.15	22306.05	22421.05	22544.625	22660.05	22783.525	22900.05	23031.3	23137.575	23244.05
Iowa	3280	3358	3434	3506.525	3581.525	3653	3725	3794.525	3866.525	3935.525	4009	4084.525	4156	4227.525	4298	4370.525	4443.525	4515	4588	4662	4732.525	4809.525	4881	4953	5034	5111.575	5188.525	5261	5341	5416	5493.575	5563.525	5641	5723.625	5801.525	5881.525	5953.525	6030.525	6107.575	6194.675	6270.625	6347.525	6423.05	6504.525	6588.525	6664	6737.525	6820.575	6893.525	6974.05	7051.05	7125.05	7204.05	7282.525	7365.525	7454.525	7537.525	7609	7688.05	7766	7858.05	7939.05	8019.525	8100	8179.2	8257.575	8336.625	8424.15	8503.525	8586.575	8670.525	8746.625	8820.575	8903.25	8988.1	9067.525	9155.05	9240.575	9328.675	9404.25	9483.15	9563.575	9646	9736.675	9831.2	9916.675	9994.625	10085.05	10167.05	10248.625	10334.725	10423.675	10515.575	10600.05	10685.825	10760.775	10847.15	10931	11015.55	11108.05	11187.675	11275.975	11362.925	11444.6	11522.625	11608.2	11694.2	11786.05	11869.525	11969.625	12045.1	12132.4	12217.05	12309.15	12401.675	12485.4	12574.575	12665.05	12760.525	12846.575	12930.675	13013.525	13097.1	13189.775	13276.525	13363.05	13449.525	13537.725	13617.2	13705.575	13793.1	13886.675	13975	14058.575	14153.575	14235.525	14320.725	14406.575	14495.675	14587.875	14675.525	14768.95	14860.975	14944.575	15025.525	15120.15	15221.05	15301	15383.25	15474.5
Kansas	2139	2194	2249	2304	2357	2409	2461	2512	2562	2612	2662	2712	2763.525	2812	2860.525	2910.525	2961.525	3012	3064.525	3114.525	3165	3212.525	3268	3316.525	3367.525	3418.05	3468	3520	3570	3620	3672.525	3722.525	3774	3825	3872.525	3927.575	3976.05	4025	4080	4131.525	4183.525	4233.575	4283.525	4336.525	4385.05	4436	4486.525	4538.575	4590.525	4645	4693	4739.525	4795.525	4846.575	4902.1	4954.05	5001.1	5056.05	5109.525	5157.525	5204.525	5255.525	5310	5364	5411.625	5466.575	5519.525	5564.15	5614.525	5666.525	5720	5772.05	5820.525	5872.625	5926.575	5973.05	6024	6070	6123	6178	6233.525	6280.525	6332.625	6384.15	6436.05	6495.05	6544.1	6595.05	6644.525	6699.05	6753	6803.525	6843.05	6898.05	6948	7002.525	7058.575	7110.525	7163	7215.675	7270.575	7330	7379.525	7439	7493	7544	7588.575	7639.525	7693.525	7739.05	7791	7843.525	7893.525	7946.05	7998.525	8053	8099	8148.525	8204.525	8257.525	8308.625	8360.525	8413	8467.1	8523.625	8575.525	8623.3	8679.575	8733.2	8788.525	8836.05	8889.525	8939.725	8997.05	9046.525	9101.575	9152.05	9207.05	9261.525	9319	9368	9419.05	9471.525	9528.1	9578.05	9624.05	9672.525	9723.05	9775.525	9832.575
Kentucky	2222	2264	2305	2348	2387	2424	2463	2497	2532.525	2569	2607	2645	2681.525	2718	2751.525	2788	2830.525	2867.525	2905	2941.525	2982.525	3019.525	3060.525	3102	3144.05	3185.525	3225.525	3263	3306	3347.525	3389.525	3435.525	3477.05	3520.525	3566.1	3607.525	3651.5	3695.025	3738.5	3782.55	3827.5	3873.025	3918.075	3966.55	4010.025	4059.025	4104.025	4148.55	4196.125	4242.025	4285.6	4335.125	4376.125	4423.5	4470.025	4514.55	4559	4605	4653	4702	4750.525	4799	4842.575	4890.1	4936.525	4988	5037.05	5085	5134.05	5174	5228.575	5274	5330.525	5373.1	5419.05	5460.525	5511.15	5556.05	5604.525	5651.525	5700.525	5749.625	5796.05	5850.525	5898.575	5950.525	6005.05	6055	6099.05	6144.625	6192.1	6241.625	6292.525	6343.1	6397.05	6440.15	6486.25	6535.05	6583.1	6637.1	6680.625	6736.575	6781.25	6833	6888.2	6935.525	6988.575	7042.05	7087.05	7140.25	7184.625	7235.05	7285	7337.625	7392.05	7446.575	7507.625	7563.525	7618.525	7672.05	7728.05	7770.3	7818.1	7863.55	7916.525	7971.075	8021.75	8073.8	8119.6	8177.225	8237.65	8286.55	8331.025	8391.125	8437.025	8490.225	8538.65	8585.025	8644.75	8701.85	8759.625	8808.525	8861.525	8903.1	8969.05	9016.525	9074.725	9118.575	9173.625	9226.575
Louisiana	6815	6855	6895	6935	6973.525	7011	7050	7089.525	7130	7168	7206.525	7246	7286	7325	7364	7402.525	7442.525	7482	7519.525	7561	7604	7643	7686	7725	7766	7808.525	7852	7888.525	7934	7973	8015	8053	8096.525	8141	8182.05	8223.525	8268	8308.525	8348.525	8390	8432	8473.525	8519.525	8563.525	8606	8652.525	8695.525	8737.1	8787.05	8830.05	8875.1	8921.525	8964.525	9009.575	9052	9099.525	9144	9189	9231	9275.525	9324	9374	9414.05	9454.625	9497.525	9542.575	9592.05	9635.05	9686.05	9733	9775	9815	9861	9909.575	9953.15	10007.15	10056.525	10101.525	10144.625	10193.625	10241.525	10286.575	10329.525	10377.1	10420.575	10470.15	10517.575	10563.575	10610.05	10660.1	10706.575	10752.525	10805.1	10856.575	10899.05	10946.575	10989.05	11036.525	11087.05	11133.15	11183.1	11224.575	11270.05	11317.525	11371.525	11420	11466.05	11513	11558.625	11606.1	11648.575	11703.25	11755.525	11810.05	11854.525	11894	11942.1	11981.2	12036.05	12080.575	12133.575	12179	12226.05	12276.575	12321	12376	12423.1	12475.05	12512.1	12570.525	12613	12663.725	12720.675	12756.525	12810.15	12851	12896.525	12948.05	12992.05	13041.525	13090.525	13141.525	13187	13241.1	13291.1	13344.675	13396.575	13441	13489.525	13542.05
Maine	264	276	286	295	306	315	325	334	343	351	360.525	370	380	391	399.525	409	419	429	439	449	458	468	478.525	487	497	508.525	518	528	538.525	549	562	573	583	593	602	612.525	624.525	633.525	645.525	657	668	679	690	701	710.525	724.05	734	744.525	755.525	767	779	788	800	811	824.525	836	849	859	872	885	897.525	909.575	922.525	935	946.525	959.525	974.525	986	997.05	1010.05	1024	1033.525	1050	1062	1075	1085.525	1099	1112.525	1124	1135	1149	1161.525	1177	1189.525	1204	1218.525	1226.575	1241	1254	1268.525	1280	1293.525	1309	1323	1335.525	1347.525	1361.05	1373.525	1385.525	1399.525	1412.525	1427	1442	1454.525	1468.05	1483	1496	1510	1524	1539	1554.525	1568	1582.525	1594.525	1607	1622.525	1638.05	1652.525	1663	1678	1692.05	1705.525	1719.525	1729.525	1746	1759.625	1773	1790	1797.525	1814	1827	1843.05	1857.525	1870	1885.525	1898	1910	1925	1940	1953	1970.525	1988	1996.05	2014.525	2028.525	2041.05	2056.1	2071.1	2089	2101.525
Maryland	5121	5168	5215	5259	5304	5346	5390.525	5432	5473	5514	5557	5599	5639.525	5680	5723	5763	5804	5844	5885.525	5928	5969	6009	6050.525	6092	6133	6173.525	6219	6259	6300.525	6341.05	6382	6425.525	6468	6512.05	6554	6595	6638.525	6681	6724.525	6768.525	6810	6853	6895	6935.575	6977.525	7016.05	7060.525	7109	7149	7191.525	7234	7275.525	7317	7365	7405	7448	7491.525	7536.525	7581.05	7621	7663.525	7706	7752.05	7796.525	7836.525	7880	7925.525	7965	8012.05	8055	8099.05	8141.525	8187.05	8229.525	8276.525	8319.525	8358.05	8406.625	8451.05	8493	8538.05	8580	8624.15	8663	8708.05	8753	8795.525	8839.05	8883	8924.525	8967.1	9013	9059.575	9099.575	9147	9198.05	9237.525	9285	9332.1	9370.575	9417.525	9462.525	9508	9547.05	9594.575	9639	9679.575	9718.625	9764.525	9813.625	9857.15	9903	9946.675	9987.05	10036.1	10085.575	10130.1	10174.05	10219	10263.525	10314.05	10355.1	10399.525	10451.575	10495.525	10538.725	10585.05	10632.525	10675	10722.1	10766.525	10816.1	10867.625	10914.525	10956.05	11003.525	11048.1	11084.525	11129	11178.525	11225.525	11270.05	11309.525	11362.1	11406.675	11444.1	11483.575	11536.525	11580.675	11622.525
Massachusetts	11330	11393	11457	11519	11580	11641	11701	11764	11826	11884.55	11948.55	12012.55	12076	12138	12202.55	12266	12331	12397	12457.55	12525.55	12591	12657.55	12724.55	12793	12856	12923.55	12989.1	13056	13122.55	13189.55	13260.2	13328.1	13398	13469.55	13537.55	13611.3	13684.75	13751	13822.3	13890.55	13961.55	14034.55	14105.1	14178.55	14250.55	14324.65	14392.55	14463.1	14533	14606	14675.1	14745	14820	14899	14970.3	15046.1	15119.55	15197.55	15272.55	15343.1	15419	15496.55	15565.3	15634.65	15709	15785.65	15856.55	15934	16012.1	16091.55	16168	16239.1	16319.55	16395.1	16470.3	16549.95	16633.5	16701.05	16772.5	16848.55	16920.55	17006.55	17083.75	17162.4	17238.3	17305.2	17395	17476	17554	17642.2	17722	17806.1	17887.55	17957.65	18041.1	18125.2	18198.1	18282.3	18349	18441.85	18513.75	18587.55	18663.75	18751.4	18828.65	18904.95	18978.85	19051.55	19134.4	19218	19294.55	19376.3	19452.1	19540.55	19633.55	19711.55	19789.95	19864.65	19947.55	20032.55	20123.3	20211.3	20291.25	20375.55	20459.8	20544.55	20620.65	20709.1	20797.55	20879.4	20961.05	21038.7	21122.55	21206.25	21295.65	21385.95	21453.15	21539.25	21628.5	21711.95	21798.8	21869.4	21958.7	22035.45	22123.85	22205.2	22295.3	22377.35	22457.95	22544.75
Michigan	11125	11266	11406.525	11545	11682.525	11819.525	11959	12093	12230	12367	12501	12637.525	12770.525	12903.525	13036.575	13178.525	13317.05	13451	13590	13732.525	13870.525	14008	14146	14290	14426.525	14566	14703	14853	14992.625	15134.575	15274.525	15420.05	15569	15713.525	15862.525	15997	16150.1	16298	16450.575	16599.35	16737.05	16869.575	17018.15	17162.625	17309.25	17451.25	17606.575	17754.525	17905.05	18051.575	18205.525	18356.525	18504.625	18654.2	18804.05	18950.625	19100.05	19244.525	19404.525	19547.625	19700.525	19845.25	20000.525	20161.725	20318.35	20471.05	20627.2	20786.925	20934.525	21085.625	21231.1	21389	21546.525	21697.675	21844	22008.2	22159	22307.1	22470.625	22614.575	22774.05	22934.675	23082.1	23247.05	23401.05	23552.625	23717.1	23871.525	24022.675	24188.05	24327.525	24493.775	24632.525	24798.1	24959.525	25111	25257.05	25415.2	25567.1	25725	25887.25	26050.05	26200.05	26346.525	26509.05	26658.575	26813.625	26967.1	27135.05	27290.575	27460.175	27612.875	27765.725	27922.275	28077.15	28223.725	28375.525	28538.3	28694.675	28857.05	29016.125	29168.05	29321.625	29484.825	29641	29801.15	29948	30098.575	30277.15	30447.725	30601.5	30740.825	30901.275	31062.25	31214.1	31370.575	31535.675	31689.825	31849.725	32012.1	32170.4	32340	32503	32664.85	32827.25	32983.2	33135.525	33299.675	33459.5	33616.725
Minnesota	4441	4522.525	4602	4683	4763	4849	4930.05	5015.525	5100	5185	5278	5366	5454.1	5546	5635.525	5722.525	5815.625	5905.05	5994.525	6085.05	6179.575	6272.525	6362.525	6461.525	6557.525	6654	6751.525	6851.05	6947	7048.525	7149.525	7250.575	7350.525	7455.05	7558.05	7662.525	7764.525	7865.525	7975.525	8081.525	8183	8291.575	8397.525	8507.575	8619.05	8728.05	8838.725	8951	9061.05	9172.05	9274	9394.525	9509.525	9615.3	9734.2	9846	9949.575	10064.625	10176.675	10291.625	10410.05	10516.675	10616	10743.1	10843.05	10959.4	11083.05	11187.575	11302.525	11426.525	11552.525	11654.525	11773.525	11884.05	11995.675	12119.1	12246	12360	12485	12596	12729.525	12828.575	12953.525	13078.05	13189	13322.575	13438.975	13564.625	13672.05	13793.625	13913.2	14036.775	14153.15	14277.3	14394.825	14517.05	14635.525	14755.05	14876	15004.675	15125	15243	15366.15	15488.575	15602.25	15733.525	15858.525	15976.15	16090.525	16211.625	16326	16438.625	16555.625	16686.825	16817.1	16936.05	17062.675	17188.3	17323.2	17436.625	17572.525	17696.575	17810.1	17933.2	18052.525	18184.05	18313.625	18419.4	18532.35	18654.5	18776.2	18895.525	19042.1	19161.575	19292.625	19402.2	19537.925	19648.575	19762.675	19911.05	20032.05	20163.025	20298.675	20416.1	20550.525	20672	20781.875	20902.825	21026.725	21141.125
Mississippi	4168	4206	4244	4281	4317	4352.525	4388	4425	4459.525	4494	4530	4567	4603.525	4637.525	4675	4712.525	4749	4785	4822.05	4858.05	4898	4932	4970	5004.525	5044.05	5081	5117.05	5156.525	5195.525	5233.525	5274	5309.525	5348	5390.05	5429.05	5464	5506.525	5543.525	5581.575	5622.1	5662.525	5703.525	5743.525	5782.525	5822.05	5865.525	5906	5946.575	5988.05	6028	6072.05	6107.05	6150.575	6193	6231.525	6273.05	6312.525	6354.525	6396	6435.525	6477.525	6518.525	6560	6597.05	6637	6679	6723.575	6763.05	6803.05	6847	6893.525	6931.525	6974.525	7016.525	7056.05	7094.525	7141.525	7184.525	7223.05	7267	7302.525	7343	7392	7437	7479	7521.1	7562	7599.05	7642.525	7686.05	7731.05	7776.15	7818.15	7859.575	7900.05	7944.525	7987.575	8031.1	8069	8112	8155	8201.575	8238.1	8281.525	8324.525	8368.675	8417.25	8460.05	8497.525	8537	8579.525	8626.1	8666.05	8709.15	8753.05	8802.05	8849.1	8893.05	8942	8987.525	9030.05	9075	9116.525	9158.525	9196.525	9234.05	9276.525	9311.575	9361.675	9396.625	9448	9491.575	9538.1	9571.525	9621.525	9666.525	9714.525	9756.525	9797.1	9851.15	9898.4	9945.45	9984.4	10022.25	10073	10111.025	10161.625	10204.2	10254.625	10302.575
Missouri	4668	4769	4870	4970.525	5067	5161	5253	5347.525	5437	5531.525	5622	5716	5805.525	5899.05	5989.525	6083.525	6174	6266	6363.05	6456	6549.525	6645	6731.575	6827	6916.05	7009	7101.525	7196.05	7285.525	7377.525	7471	7565.525	7655.525	7747.525	7839.525	7929.625	8028.05	8120.05	8211.525	8299.525	8398.1	8488.15	8580.575	8666.05	8761.525	8858	8952.525	9044.525	9147.05	9237.15	9329.625	9421.1	9520	9608.525	9692.575	9788.05	9877.575	9970.1	10057.725	10151.4	10245.575	10344.525	10439.575	10530	10624.875	10722.525	10823.575	10913.625	11008.05	11094.675	11195.575	11289	11372.625	11466.575	11549.775	11639.25	11742.825	11840.725	11929.25	12026.1	12115.875	12215.25	12308.625	12401.575	12498.05	12591.25	12699.2	12786.525	12876.525	12972.1	13070.05	13165.575	13259.2	13342.1	13436.2	13536.1	13631.35	13737.2	13840.1	13924.35	14010.575	14113	14208.1	14312.2	14395.05	14482.825	14572.15	14673.925	14765.975	14865.3	14964.175	15056.4	15149.575	15246.825	15339.975	15438.975	15536.25	15641.575	15732.4	15817.775	15905.7	16002.1	16084.3	16178.3	16268.775	16350.05	16451.625	16545.35	16649.35	16741.725	16839.975	16935.5	17038.1	17129.775	17222.15	17322.875	17417.725	17508	17604	17696.525	17795.05	17896	17993.75	18099.2	18175.95	18269.825	18358.225	18452.425	18552.5	18640.875
Montana	829	847	865	882	899	918	935	952	969.525	987	1005	1021	1039	1056	1075	1094	1111.525	1130	1147.525	1168	1186	1204.525	1225	1243	1262	1280.525	1300	1319	1336.525	1354	1376.525	1396	1417	1436.525	1457	1477	1497	1517.525	1535.525	1557	1577	1598.05	1620.525	1640	1664	1683.525	1701.525	1718.525	1741	1766	1788	1806.05	1824.525	1846	1866	1888.05	1912.05	1931.525	1950.525	1972.525	1995	2016.1	2037.525	2059.575	2079.525	2099.525	2120	2138	2159.525	2178.1	2203.05	2229.05	2249.525	2271.15	2292.525	2313.525	2334.525	2359.525	2378.1	2400.1	2420.525	2445	2465	2491	2514.05	2538.525	2560	2585.05	2608.525	2626.525	2652.05	2674.525	2696.525	2719	2739	2766	2785.525	2806	2829.1	2853.525	2880.525	2903.575	2925.525	2949	2977.1	2996.525	3020.05	3045.525	3066.525	3091.525	3111.575	3136	3159	3185	3206	3228.05	3248.675	3275	3297.05	3320.625	3344.525	3371	3392.525	3411.575	3432.575	3463.1	3487	3512.05	3531.725	3553.575	3579.05	3601.575	3621.05	3648.575	3665.525	3690	3713.525	3736.1	3756.05	3779.575	3803.625	3827.05	3852	3872.575	3896.675	3921.575	3943.625	3970.05	3993	4019.575
Nebraska	1390	1430	1469.525	1505	1543	1579	1613.525	1649	1685.525	1721	1757.525	1793	1828	1861.525	1897	1934	1967.525	2002	2036.525	2069.525	2104	2140	2176	2212.525	2246	2281	2320	2358	2393	2430.525	2467.525	2502	2535	2574.525	2608.525	2647.575	2680	2715.525	2753	2789.525	2827	2862	2898.525	2934.525	2972	3008.525	3050	3086	3120.525	3160.575	3200.05	3238.525	3278	3312.525	3348.525	3385.05	3422.675	3461.575	3498.525	3536.05	3571.525	3612.525	3649.525	3691	3728.05	3764	3808	3843.525	3882.525	3918.525	3956	3997.525	4033.05	4072.525	4108	4148	4189.05	4224	4265.05	4296	4333.575	4365.575	4408	4444.05	4487	4521.1	4560	4598.525	4642.525	4678.525	4717.625	4757	4797	4832.525	4873.05	4914	4955.525	4994.525	5034	5074.2	5112.1	5151.05	5191	5229.1	5270	5309.05	5351.525	5390.1	5428	5465.625	5513.05	5546.05	5587	5622.05	5660.525	5696.575	5737.05	5777.625	5817.575	5850	5892.525	5936.525	5973	6009	6048.05	6085	6128.05	6165.525	6207.05	6242.525	6281.575	6323.05	6366.05	6401.575	6441.25	6481.525	6521.1	6558.625	6602.525	6641.525	6683.2	6725.525	6763.675	6807.05	6848	6884.525	6919.525	6955.575	6998.05	7036.625
Nevada	2522	2560	2596	2631	2665.525	2700	2735	2767.525	2801	2835	2866.525	2899	2931	2964	2997	3030	3062.525	3094.525	3125.525	3158.525	3192.525	3225	3257	3291.525	3321	3354	3387.525	3421.525	3453.525	3487.525	3521	3553	3584	3618	3650.05	3683.05	3715.525	3751.525	3783	3816.525	3849.525	3882	3915.525	3950.575	3983	4017.525	4047.525	4080.525	4112.525	4145	4179	4212	4243.05	4276.525	4307	4344	4378	4409.525	4442.525	4479	4510.05	4543.525	4577.525	4608.525	4642.525	4679.1	4711.525	4743.525	4776.525	4811	4843	4877.05	4909.525	4942.525	4979.525	5015	5051	5081	5113.525	5147.05	5181.05	5211.05	5250.525	5282.575	5315.525	5350.575	5387.1	5417.575	5454	5490.1	5528.1	5561.1	5595	5626	5660.525	5698.575	5728.525	5762.1	5797.05	5831	5863.525	5897.05	5927.575	5960.525	5994.05	6024.525	6060.575	6095.05	6128	6166.1	6205.1	6239	6267.525	6306.1	6345	6379	6412.05	6447.525	6481.1	6511.05	6551.525	6581.525	6614.625	6645.625	6675.525	6712.625	6744.625	6779.575	6811.575	6845	6877.525	6917.525	6953	6990.625	7024.525	7056.05	7093	7127.575	7165.05	7193.625	7228.525	7264	7296.525	7330.05	7362	7399	7431	7462.05	7494.525	7528
NewHampshire	606	618	629	639	651	661	671.525	683	694	705	716	727	739	749	761	771	783	795	806	819	829	841	854	866.525	879	892	905.525	915.525	928	939.525	954	967	979	990.525	1005.525	1016.525	1029	1043.525	1054.525	1069	1082	1094	1109	1121.525	1135	1148.525	1162	1174.525	1189.525	1202	1216	1229	1245	1258	1271.525	1286.525	1300.575	1311.525	1326	1342.525	1358	1371.575	1386	1396.05	1414.525	1429	1441.05	1456	1471	1483	1496.525	1512	1530	1544	1559.525	1574	1584.525	1599	1615.525	1632	1644.525	1660	1675.525	1690.525	1703.525	1722	1739	1753	1766	1781	1798.525	1815	1829	1844	1859.525	1875	1890.525	1905.525	1920	1936	1953	1971	1992	2007	2022.525	2036.525	2049.525	2062.525	2078.575	2094	2114	2127.575	2145.525	2160.525	2177.05	2189.525	2202.525	2216.575	2232	2251	2265.525	2284.525	2297.525	2317.575	2336.05	2349.525	2365	2381.525	2396.05	2413.05	2427.525	2441.525	2459	2477.05	2492	2509.575	2522.525	2539.05	2556.525	2576.525	2590.575	2610.1	2629	2641	2659.525	2677.525	2693.525	2709.525	2725.1	2739
NewJersey	17749	17821	17891.525	17960	18029	18098	18162	18228	18295	18357.525	18421	18482	18547	18611.525	18676.525	18745	18808	18876	18942.525	19005.525	19069	19132	19198.525	19266.525	19333	19396.575	19462.525	19525.525	19594	19660	19726.525	19791.525	19857.525	19927	19992.575	20060.575	20126.05	20188.525	20251	20324	20390	20455.525	20517.525	20585.05	20659	20724.525	20792.525	20854.525	20928.05	20993.1	21061	21125.525	21196	21262.575	21327.05	21393.1	21463.525	21531.525	21598.525	21665.525	21737.05	21808.575	21877	21945.05	22017.525	22083.2	22157.1	22225.05	22289.1	22357.2	22429	22498.575	22575.1	22643.525	22711	22780.525	22851.1	22913.1	22978.725	23051.05	23121.15	23195.525	23264	23331	23394.1	23461	23534.525	23603.525	23669	23740	23812.05	23881.575	23956.15	24028.25	24106.05	24172.675	24245.05	24304.525	24379.525	24451.575	24517.625	24592.675	24659	24736	24809.525	24874	24952	25023.575	25099.625	25169.575	25241.525	25310.575	25385.05	25453.05	25517	25586.625	25656.525	25728.825	25793.525	25863.625	25936.3	26011.2	26075.625	26151.525	26230	26296.05	26365.575	26440.525	26507.625	26578.1	26649.725	26717.525	26797	26870.575	26942.525	27012.525	27081.525	27154	27224.575	27299.575	27374.05	27444.575	27515	27593.15	27659.625	27738.575	27812.1	27888.05	27953.525	28021.05
