State	X2020.12.12	X2020.12.13	X2020.12.14	X2020.12.15	X2020.12.16	X2020.12.17	X2020.12.18	X2020.12.19	X2020.12.20	X2020.12.21	X2020.12.22	X2020.12.23	X2020.12.24	X2020.12.25	X2020.12.26	X2020.12.27	X2020.12.28	X2020.12.29	X2020.12.30	X2020.12.31	X2021.01.01	X2021.01.02	X2021.01.03	X2021.01.04	X2021.01.05	X2021.01.06	X2021.01.07	X2021.01.08	X2021.01.09	X2021.01.10	X2021.01.11	X2021.01.12	X2021.01.13	X2021.01.14	X2021.01.15	X2021.01.16	X2021.01.17	X2021.01.18	X2021.01.19	X2021.01.20	X2021.01.21	X2021.01.22	X2021.01.23	X2021.01.24	X2021.01.25	X2021.01.26	X2021.01.27	X2021.01.28	X2021.01.29	X2021.01.30	X2021.01.31	X2021.02.01	X2021.02.02	X2021.02.03	X2021.02.04	X2021.02.05	X2021.02.06	X2021.02.07	X2021.02.08	X2021.02.09	X2021.02.10	X2021.02.11	X2021.02.12	X2021.02.13	X2021.02.14	X2021.02.15	X2021.02.16	X2021.02.17	X2021.02.18	X2021.02.19	X2021.02.20	X2021.02.21	X2021.02.22	X2021.02.23	X2021.02.24	X2021.02.25	X2021.02.26	X2021.02.27	X2021.02.28	X2021.03.01	X2021.03.02	X2021.03.03	X2021.03.04	X2021.03.05	X2021.03.06	X2021.03.07	X2021.03.08	X2021.03.09	X2021.03.10	X2021.03.11	X2021.03.12	X2021.03.13	X2021.03.14	X2021.03.15	X2021.03.16	X2021.03.17	X2021.03.18	X2021.03.19	X2021.03.20	X2021.03.21	X2021.03.22	X2021.03.23	X2021.03.24	X2021.03.25	X2021.03.26	X2021.03.27	X2021.03.28	X2021.03.29	X2021.03.30	X2021.03.31	X2021.04.01	X2021.04.02	X2021.04.03	X2021.04.04	X2021.04.05	X2021.04.06	X2021.04.07	X2021.04.08	X2021.04.09	X2021.04.10	X2021.04.11	X2021.04.12	X2021.04.13	X2021.04.14	X2021.04.15	X2021.04.16	X2021.04.17	X2021.04.18	X2021.04.19	X2021.04.20	X2021.04.21	X2021.04.22	X2021.04.23	X2021.04.24	X2021.04.25	X2021.04.26	X2021.04.27	X2021.04.28	X2021.04.29	X2021.04.30	X2021.05.01	X2021.05.02	X2021.05.03	X2021.05.04	X2021.05.05	X2021.05.06	X2021.05.07	X2021.05.08	X2021.05.09	X2021.05.10
NewYork	35431	35520.475	35616	35710.475	35809	35901.475	35996.475	36090	36181	36276	36365	36455	36547.475	36633	36719.475	36807.9	36895	36979	37063	37141	37227	37305	37386.475	37467	37544	37622	37692.95	37770.95	37843.475	37915.95	37994.325	38070	38145.425	38219.95	38293	38368.475	38443	38517.475	38593.475	38663.475	38737.425	38811.95	38878.475	38949.475	39020.475	39093.475	39164.425	39231.9	39295.475	39367.475	39435	39507.475	39581	39649.475	39720.475	39784.95	39853.425	39922	39989	40060.425	40125.475	40188.95	40256	40334.475	40398.95	40464.95	40533.475	40599.475	40669.95	40736.95	40803.475	40873.475	40947	41019.425	41091.95	41158.375	41228.9	41286.9	41354.9	41431.475	41483.95	41559.475	41634.475	41695	41759.425	41830.9	41898.475	41960.325	42033	42110.425	42175.475	42246.85	42311.475	42379.95	42445.9	42514.95	42584.95	42647.375	42712.275	42786.225	42848.8	42912.95	42984.475	43050.9	43116.9	43179.95	43249.375	43314.425	43373	43433.95	43504.9	43573.7	43649.425	43713.95	43790.95	43861.95	43926.9	43989.475	44050.9	44121.475	44191.375	44251	44322.95	44394.9	44462.275	44522.8	44598.95	44663.325	44721.7	44794.8	44862.65	44923	44992.95	45059	45126	45193.425	45266.8	45334.425	45396.475	45464.475	45531.95	45596.425	45662.475	45732.425	45800.95	45870.85	45938.475	46011.475	46090.325	46154.475
NorthCarolina	5785	5828	5874	5922	5970	6021	6070.475	6123	6172.475	6223	6276	6325.475	6379	6429	6479	6533	6581	6634	6684	6739	6790	6840	6890.475	6944.475	6994.95	7046.475	7096.475	7143	7196	7246	7297	7349	7399.475	7450.475	7501.475	7553	7604.475	7649.95	7700.475	7754	7804	7854.95	7902.475	7947	7998.475	8045.475	8096.475	8148.475	8193.475	8250	8296.475	8346	8396	8439	8490.475	8536	8586.95	8638	8689.475	8741	8791	8839	8886	8936	8985	9032.475	9081.475	9132.85	9181.475	9235.475	9280.9	9323.475	9373.425	9424.95	9474	9524.475	9573.425	9629.425	9676.475	9727	9780	9823.475	9876	9927.95	9980.275	10025.475	10077	10126.425	10182.475	10237.475	10289.325	10335.95	10375.9	10426.475	10477.475	10526	10575	10627.475	10676	10721.95	10771.475	10824.475	10873.475	10922	10970.475	11023	11070.425	11117.9	11163.475	11209.9	11255.425	11305.475	11353.425	11400.375	11449.375	11495.95	11548.9	11596.95	11650	11701.475	11752	11794.475	11848.475	11897.95	11944.9	11991.475	12036.95	12080.425	12136.475	12185.475	12228.475	12278.95	12329.325	12377.95	12428.475	12475	12523.9	12571.475	12623.8	12673.425	12717	12769.475	12814	12861.425	12912.9	12961	13006.475	13060.425	13106.475	13148.475
NorthDakota	1142	1158	1175	1193	1212	1231	1250	1270	1290	1309	1329	1351	1372	1392	1413	1434.475	1456	1477.475	1499	1523	1545	1567.475	1587	1609	1630	1654	1676	1698	1718	1740	1762	1784	1807	1829	1850.475	1874.475	1897	1918.475	1940	1960	1982	2004	2027	2048	2071	2093	2117	2138	2160	2182	2204.475	2226.475	2249	2270	2292	2316	2335.95	2357	2379.475	2403	2423.475	2445.475	2470	2494	2515	2536	2555	2575	2598.475	2619.475	2642	2661.95	2683.95	2705	2726.475	2747.475	2770.475	2791.475	2811.95	2834	2854	2878.475	2898.475	2920.475	2943.475	2965.475	2986.475	3007.475	3029.95	3052	3074.475	3096.95	3117.95	3138.475	3160	3181	3201	3220.475	3242.475	3265.95	3287.95	3309.475	3332.475	3352	3373	3392.475	3414.475	3440	3464.475	3485.475	3506.475	3529.95	3550.475	3573.475	3596	3618	3636.95	3658	3681.475	3699.475	3720.475	3741.475	3763.95	3788	3812	3834.475	3856	3877.475	3895.9	3916	3939	3961	3980.475	4005.95	4022.475	4044.425	4064.95	4087.95	4112.475	4131.95	4154.475	4176	4196	4217.475	4241	4263.475	4285	4305.475	4325.475	4346.95
Ohio	7507	7604	7703.475	7808	7913	8019	8129	8237	8345	8451	8562.475	8669.475	8776	8887	8996	9102	9208.475	9318.475	9422.475	9534.475	9644	9744	9851	9960	10065.475	10168.475	10279	10387	10491.475	10598	10701	10801	10908.95	11017	11122	11227.475	11332	11430.9	11537	11641.95	11745.425	11852	11956.475	12065.475	12162.475	12276	12378.95	12484.475	12590.475	12694	12792.475	12902.95	13005.95	13109	13215.475	13311	13415.95	13523.95	13624.475	13727	13828.475	13933.475	14042.85	14135.9	14241.9	14347.475	14455.95	14547	14649.9	14760.475	14854.375	14954.475	15062.95	15157.425	15256.95	15363.375	15464.475	15574	15672.85	15769.475	15871.425	15974.8	16071.475	16168.95	16283.375	16375.425	16475.475	16576.95	16678.75	16786.375	16892.425	16989.75	17093.95	17200	17295.425	17396.95	17499.95	17596.95	17693.375	17797.95	17900.375	17999.075	18097.9	18212.7	18309.8	18398.9	18496	18594.425	18700.95	18811.95	18916.9	19015	19119	19220.475	19322.9	19420.425	19517.85	19617.475	19713.95	19814	19929.475	20025.85	20127.475	20228.85	20329.425	20425.85	20535.475	20638.475	20729.275	20819.9	20924.95	21023.425	21120.95	21221.275	21320.375	21415.85	21521.9	21615.95	21709.95	21805.475	21912.325	22017.9	22117.8	22215.375	22308.275	22410.325	22516.425	22609.9	22716.85	22817.95
Oklahoma	2023	2047	2072	2098	2125	2154	2182.475	2211	2241	2271	2302.475	2332.475	2362	2390	2419.475	2451.475	2480	2511.95	2545	2573.95	2605.475	2637	2668	2696.475	2728	2761	2790	2820	2852	2882	2914	2947.475	2976	3009	3038	3066	3101.475	3131.475	3162.475	3195	3227	3258	3290	3322	3354	3382	3415.475	3447	3479	3511	3536.475	3570	3602	3629.475	3658	3690	3721	3752.95	3784	3815.475	3846.475	3876	3907	3938	3972	4002.475	4034.475	4062.475	4095	4124	4154.475	4184	4213.95	4242.95	4279	4307.475	4333	4364.475	4393.95	4426.475	4458.475	4491.475	4521.475	4553	4582	4609	4641.475	4674.8	4708	4735.95	4762	4794.475	4823.85	4851.475	4886.95	4916.475	4947.425	4979	5007.475	5035	5068.475	5096.475	5128.475	5157	5187.95	5216	5245.95	5276.475	5304.475	5337.95	5367.475	5398.475	5434.9	5463.475	5491.475	5522.95	5550.95	5582.475	5610.475	5642	5673.475	5706.475	5732	5765.475	5797	5825.475	5859.475	5887.475	5916.9	5944.475	5977	6007.475	6039.475	6068.475	6099.475	6131	6154.85	6183.95	6214	6243	6277.85	6302.325	6331.475	6359.475	6389.425	6423.475	6446.475	6479.95	6508	6539
Oregon	1147	1166	1185	1206	1226	1247	1268	1287	1307.475	1326	1348	1367.475	1388	1408	1424.475	1443.475	1459.475	1480	1499.475	1513	1532	1547	1563	1580.475	1596.475	1613	1628	1644	1655.475	1670	1684	1697.475	1709.475	1727.475	1741	1756.475	1770	1784.475	1799	1813.475	1826.475	1841.475	1853	1864	1877.95	1892.475	1906	1920	1930.475	1944	1955	1968	1981.95	1995.475	2008.425	2020.475	2033.95	2046.475	2058	2067	2082	2091.95	2106	2119.95	2132.425	2146	2158.475	2170	2183.475	2193	2205.475	2218.9	2229.95	2244	2261.475	2272.475	2285.95	2295.475	2310.475	2322	2336.475	2350.425	2362.475	2373	2386	2398	2408.475	2419.475	2431.475	2443.475	2455.475	2470	2484	2496.95	2507.95	2521	2535.475	2549.425	2560	2575.475	2586.475	2597.475	2612	2621.95	2637	2650.475	2665	2677.95	2694	2705.95	2718.475	2727.95	2741.475	2754	2760.475	2777	2789.475	2802.95	2815	2826.475	2835.475	2850.475	2862	2876.95	2888.475	2902.475	2915.475	2924.9	2942.375	2956	2968.425	2977.475	2992.475	3000.375	3014.475	3024.95	3039.475	3049	3059	3074	3086	3098.425	3113.475	3125.475	3140	3149	3161.475	3175.425	3190	3203
Pennsylvania	12352	12540.475	12730	12923.475	13116	13311	13505	13703.475	13897	14095	14288	14484.475	14679	14875.95	15071.95	15264	15454.425	15646.475	15834.95	16028.475	16213.425	16408.475	16593.475	16786.475	16971	17150.9	17333.85	17530.475	17715.475	17905.475	18078	18265	18451.95	18642	18827.425	19013.475	19200.375	19386	19568.95	19746	19926.475	20113.95	20294.475	20480	20667	20849.475	21033.475	21215.275	21389.375	21591.475	21773.475	21963.375	22144.85	22334.95	22509.425	22685.275	22877.325	23065.175	23241.7	23421.7	23597.85	23776.475	23957.425	24142.95	24329.85	24514.425	24682.95	24863.425	25063.475	25252	25439.475	25619.425	25805.475	25993	26169.9	26359.475	26543.425	26720.925	26908.475	27076.9	27267	27436.9	27624	27808.95	27987	28171	28352.9	28533.65	28718.9	28910	29088	29279.475	29453.75	29622.95	29811.95	29991.375	30168.275	30347.9	30535.475	30728.425	30901.175	31091.375	31272.475	31439.95	31621.475	31816.85	31989.95	32168.325	32353	32523.375	32704	32882.175	33060.85	33240.75	33413.375	33596.275	33780.425	33957.425	34140.65	34326.95	34506.95	34682.425	34851.475	35025.275	35204.95	35387.8	35573.475	35756.475	35940.425	36118.9	36300.375	36485.475	36663.65	36843.6	37031.7	37211.125	37390.95	37554.275	37741.35	37938.475	38119.85	38307.375	38480.425	38656.425	38833.275	39023	39206	39378.95	39558.375	39748.7
RhodeIsland	1514	1523	1533	1543.475	1554	1564	1575	1586	1597	1607	1618	1629	1639	1649	1660	1670	1680	1690	1699.5	1709.5	1719.5	1729.975	1739.5	1747.5	1755.5	1763.5	1773.975	1782.5	1791.5	1801.5	1807.5	1816.5	1825.5	1834.5	1842.5	1851.5	1858.5	1867.5	1873.975	1882.5	1890.975	1900.5	1907.5	1916.5	1925.5	1933.5	1940.5	1947.5	1956.5	1964.5	1972.5	1980.5	1986.5	1995.5	2003.975	2011.5	2020.5	2026.975	2034.5	2043.5	2049.975	2058.5	2065.5	2071.975	2080.5	2088.5	2097.5	2104.975	2114.5	2121.5	2128.5	2135.975	2144.45	2150.975	2159.5	2165	2174.475	2181.95	2189.475	2198	2204.475	2212	2220	2228	2235.475	2243	2250.475	2258.475	2266	2274.475	2284	2291	2300	2307	2315.475	2323	2330.475	2337	2345	2352.475	2361	2369	2373	2383	2392	2400.475	2406.475	2414.475	2420	2429.475	2437.475	2446	2455	2461.95	2470	2477.425	2486.9	2493.475	2503	2510.475	2517	2524.475	2533.475	2542	2548	2555.95	2566	2573	2578.95	2586.475	2594	2601	2609	2615.475	2621.475	2628.95	2637	2645.475	2654.475	2661.475	2669	2675.475	2685	2693.475	2700.425	2708	2714.425	2721.425	2731	2737.475
SouthCarolina	4688	4711	4735	4758	4781.475	4807	4830	4855	4878	4900.475	4926	4949	4974	4997	5019	5041	5064	5088	5110	5131.475	5155.475	5177	5199	5222.475	5246	5266.475	5288	5310	5332.475	5351	5371.475	5390	5414	5434	5456	5476.475	5496	5515	5534.475	5554	5574.475	5596	5616	5633.475	5654	5679.475	5697	5716.95	5736	5754	5774	5792	5813.9	5836.475	5855.475	5873.475	5891.475	5912	5934.475	5952.475	5972.475	5997	6017	6034.95	6058	6073.475	6094	6111.9	6132.475	6151.95	6175.475	6192.95	6209.475	6230	6252.375	6267.375	6286.475	6306.475	6328	6349	6367	6387.475	6405.475	6424.425	6443.475	6464	6484.95	6503	6522.475	6542.475	6560	6579	6596.9	6617.475	6640	6655.95	6678.375	6696.475	6714.475	6733.475	6750.95	6773.475	6791.95	6812	6831	6851	6873	6893.475	6914	6934.95	6954.475	6973	6990.475	7014.475	7031.475	7052.475	7071.475	7091.95	7111.475	7126.475	7145.9	7164.475	7185.475	7202.95	7220.425	7237.475	7256	7278.475	7298.95	7314.95	7336.475	7355.425	7377.475	7396.475	7416.95	7436	7454	7476.95	7496.425	7518.475	7537	7558.475	7578.95	7597.425	7614.425	7632.425	7657.475	7677	7691.95	7710.475
SouthDakota	1224	1245	1268	1291.475	1314	1337	1361	1385	1409	1432	1458	1480	1504	1529	1554.475	1578	1603	1625	1649.475	1673	1696	1719.95	1745	1767	1788	1812	1836	1857	1881.475	1904	1929	1952.475	1977	1998	2023.475	2048	2069.95	2093	2120	2141	2166.475	2187.475	2210.95	2232.425	2255.475	2279	2301	2325.475	2345.475	2366	2387	2414.475	2435.475	2455.475	2476.95	2500	2521.95	2542	2567.475	2593	2617.475	2639.425	2663	2684	2709.475	2732	2756	2779.95	2802	2821.475	2843	2865.475	2890.475	2914.475	2936	2956	2980	3002	3025.475	3047	3068	3091.95	3113.95	3137.425	3165.95	3185.475	3206	3231	3253	3279.475	3299.475	3323.475	3347	3370.95	3389.9	3412.95	3432.95	3457.475	3479.475	3500.95	3524.475	3551	3575.475	3592.475	3618.425	3640.9	3658.475	3688	3706.95	3729.95	3755.425	3776.95	3799.475	3823.475	3849	3871.95	3893.475	3920.425	3945	3963	3983.475	4006	4033.475	4057.95	4074	4096.475	4115.375	4138	4158.9	4184	4206.475	4226	4250.475	4277	4295.9	4323.475	4343	4366.375	4385.475	4413.475	4437.475	4457.95	4481	4498.95	4518	4541.475	4567	4591	4612.95	4638.475
Tennessee	5378	5440	5505	5569.475	5637	5709	5781	5852	5921	5993	6064	6136.475	6209	6281.475	6353.475	6427.95	6501.475	6576	6650	6723	6800.475	6874.475	6946	7023	7096	7173.475	7246.475	7320	7397	7469	7545.475	7616.475	7687.475	7765.475	7838.475	7921	7995.95	8068.475	8141.475	8217	8290	8368.475	8439.475	8517	8590.475	8663.475	8733.425	8807	8885.475	8955.475	9029	9103.95	9181.95	9254.475	9325	9396.475	9469.95	9550	9622	9698.475	9771.95	9848	9922.475	9991.95	10070.95	10146.475	10219.475	10294.475	10372.475	10443.475	10516.475	10595.85	10672	10744	10819.475	10894.95	10970.475	11036.95	11112.95	11188.95	11264.425	11341.85	11414	11488	11561.95	11636.85	11708.475	11778	11848	11927.95	11995.425	12076.475	12154.95	12220.475	12297.425	12372.425	12450.425	12522	12593	12668.8	12739.8	12823.475	12895.475	12970.95	13037.475	13116.9	13189.475	13256.85	13337.425	13407.375	13478.95	13547	13621.425	13697.85	13766.85	13845.375	13920.325	13991.85	14071	14141.275	14216.475	14286.425	14363.95	14433.95	14504.95	14575.9	14648	14720.475	14797.95	14871.425	14944.425	15018.95	15092	15161	15231.475	15310.475	15387.75	15464.95	15528.9	15600	15675	15743.475	15821	15896.475	15975.85	16049.9	16116.325	16188.425	16263.95	16331.475
Texas	24333	24543	24758	24974.475	25196	25418	25640	25857	26080.475	26301	26526.475	26745	26965	27186	27404.475	27622	27843.475	28058	28281.475	28494	28707.425	28923.425	29140.95	29358.475	29574	29784	29993.475	30215.475	30427.475	30641	30852.95	31071.475	31286.95	31501.95	31718.9	31935.425	32146.475	32354.475	32567	32778.425	32993.9	33198	33413.475	33618.425	33824.425	34040.375	34251	34471	34684.9	34893.8	35103.475	35315.475	35526.475	35735.95	35946.475	36160.65	36375.95	36587	36803.475	37006.425	37220.475	37428.325	37651.475	37854.65	38063.8	38272.225	38473.95	38689.9	38904.95	39111.475	39324.425	39538.9	39740.425	39946.95	40155.85	40364.475	40579.425	40786.9	40989.95	41204.475	41413	41622.75	41823.475	42031.8	42239.325	42463.975	42679.75	42884.375	43098.475	43295	43494.475	43705.8	43902.9	44107.85	44324.8	44537.425	44741.95	44951.85	45161.85	45378.85	45590.65	45791.95	46002.6	46205.75	46417.4	46621.375	46848.425	47052.425	47269.7	47462.225	47654.8	47879.975	48102.025	48308.475	48528.95	48735.375	48953.375	49166.95	49375.225	49590.125	49798	50018.325	50230	50425.75	50638.375	50849.9	51069.475	51282.95	51493.225	51694.375	51904.425	52112.85	52326.475	52539.375	52751.6	52962.375	53168.475	53379	53584.475	53790.375	54000.425	54216.425	54429.65	54652	54851.275	55060	55245.375	55451.6	55661.9	55874.425
Utah	1031	1042	1055	1069	1082	1095	1109	1124	1138	1153.475	1170	1183	1198	1213	1228	1244	1259.475	1273.475	1290	1303.95	1318.475	1334.475	1349	1366	1382.475	1399	1414	1431	1445	1462	1478	1493	1509	1525	1540.475	1557	1571	1588.475	1603	1618	1632.475	1647.95	1665	1680	1695.425	1711.475	1729.475	1743.95	1758.475	1777	1792	1805	1823	1837	1850	1867	1882	1897	1912	1927.475	1942.475	1959.95	1973.475	1991	2007.425	2024	2037.95	2053.475	2067.475	2085	2096.475	2112.95	2128	2144.95	2160.95	2176	2191.95	2206.475	2222.95	2238	2254.475	2269.425	2288.475	2302.95	2317.9	2333.95	2345.475	2360.425	2376.95	2395.475	2411.475	2422.475	2438	2453.475	2468	2481.475	2498.475	2513	2524.95	2541	2556.95	2573	2587.425	2604.425	2618.95	2636	2649	2662	2678.475	2692.475	2706	2724.475	2741.425	2752.475	2769.475	2783.225	2800.8	2812.95	2829.475	2840.475	2852.85	2868.95	2884	2900	2919.425	2936.425	2953.375	2969	2987.475	3000	3015	3029.475	3043.95	3061.95	3076.475	3088.475	3103.9	3119.375	3132	3150.375	3162.95	3181.475	3197.425	3212	3224.475	3239.9	3253.375	3267.95	3283	3296.475
Vermont	93	94	96	98	99	102	103	106	108	110	112	115	117	119	121	124	125	128	130	132	135	138	140	142	144.475	147	149.475	152	155	157	159	162	164	166	169	171	173	175	177	180	183	185	187	189.475	192	195	197	199	202	205	207	209	210.475	214	216	219	221	224	226	228.475	231	233	235.475	238	240	242	245	247	249	251	253.475	256	259	261.475	264	265.475	267.475	269.475	271.475	275	277	279	281	284	285	288.475	289.475	292.475	295.475	300	302	303	305	308.475	310.475	312	315	317	320	322.475	325.475	328	330.475	332	335	337	340	342	343	347	350	351.475	353.475	355.475	357	360	362	365	367	368.475	371	372	375.475	378	380.475	384	385.475	388	390.475	392	395	397	399.475	402	405	406	409	411	412.475	414.475	418.475	420	423	425	427	430	432.475	434	436.475	438.475
Virginia	4394	4425	4459	4492	4527	4562.475	4599	4633.475	4664.475	4697	4729	4763	4792	4822	4851	4879	4910.475	4943	4967	4998	5025	5050.475	5079	5106.95	5135.475	5157	5185	5215	5237.95	5262.475	5290.475	5313	5340.95	5366.475	5393	5417.95	5441	5466.475	5492.475	5517.475	5543.425	5569.95	5596.475	5620.9	5643.95	5669	5694	5719.475	5743	5770.475	5792.95	5820.95	5844	5865.95	5889.475	5918.475	5941.475	5963	5986.475	6010.475	6037.9	6059.95	6084	6109.475	6134	6151.475	6180	6205.475	6231.95	6258	6280.9	6302.475	6326.475	6347.95	6373.325	6397.95	6424	6449.475	6474.475	6498.475	6522.425	6545.425	6574.475	6597	6619.95	6643	6666.95	6691.475	6716.9	6739.475	6761.475	6785.475	6808	6831.475	6854	6878.95	6903	6928	6951.475	6972.95	7000.95	7024.475	7049.475	7073.475	7098.475	7121.475	7145	7166.375	7191.475	7216.475	7241.475	7263.475	7289.475	7312.475	7335.95	7359.95	7385	7406.9	7430	7454.475	7480.475	7505	7534.95	7556.475	7580	7601.95	7623.9	7644.85	7668.475	7695.375	7714.95	7741.425	7765.9	7793.425	7814.375	7837	7860.475	7884.475	7907.425	7930.425	7956.375	7981	8005.425	8027.9	8052.275	8076.95	8104.9	8131.475	8154.9	8180
Washington	2897	2921.475	2949	2976	3002	3029	3054	3080	3107.475	3132	3156	3182.475	3208	3231	3255.475	3281	3302	3326.475	3351.95	3375	3396	3419	3439	3459.475	3481.475	3502.475	3522	3543	3559.475	3581	3600.475	3620.95	3637	3660.475	3679	3695.475	3716	3734	3752.475	3773	3791	3811	3827.95	3845.95	3860	3879	3896.95	3913	3932.475	3950.475	3968.475	3988	4005.475	4023	4038	4056.475	4073.425	4092	4112.475	4130	4146.475	4166.425	4180.95	4201	4216.425	4234.95	4248.325	4265.425	4282.95	4299	4318	4336.475	4354	4371.475	4389	4402.475	4420.425	4439.95	4454.475	4470.475	4487	4502	4518.95	4533.475	4549.95	4569.475	4585.95	4603.475	4621	4636.95	4653.475	4669	4687.95	4705.475	4722	4741.95	4757.475	4773	4789.9	4810	4827.95	4845.475	4864.425	4882	4897.475	4917.475	4932.95	4949.95	4967	4981.95	4998.425	5016.475	5034.475	5050.95	5066	5086.475	5101	5118.425	5132	5146	5163	5181	5198.275	5218.475	5230.95	5247.475	5267.9	5278.425	5293.475	5310.275	5324	5344.7	5362.325	5378.325	5391.375	5411.425	5427.8	5443	5463.95	5482.475	5497	5512.475	5527.425	5552.75	5567.8	5581.325	5598.225	5618.9	5635.325	5652.9
WestVirginia	947	963	979	996	1013	1031	1049	1066	1084	1102	1120	1139.475	1157	1175.475	1194	1211.475	1228.475	1249	1265	1283.475	1302	1319	1337	1355.475	1374	1391	1407	1428	1444	1462	1481	1500	1516	1533	1550	1567	1583	1600.475	1616.95	1634.475	1653.475	1670	1685	1703	1719.475	1736.475	1755.475	1771.475	1790.475	1807.475	1826.475	1843	1858	1874	1890.475	1907	1925	1941.95	1958.475	1977	1995.475	2008	2025	2043	2056	2076	2092	2105.475	2124	2140	2157	2176	2193	2208.475	2225.475	2243	2260	2278	2293	2311	2328.475	2342.475	2358.95	2376	2391.475	2410.475	2425.475	2444.475	2465	2483	2498.475	2513.95	2532.475	2546	2562	2579.95	2594.475	2609.425	2628.95	2645.95	2663	2680.475	2696	2711	2732.475	2747.475	2766	2779.95	2795.475	2813.475	2827.95	2845.425	2859	2876	2894.475	2910	2927.475	2943.475	2959	2977	2993	3008.475	3024.475	3045	3058.475	3076.475	3095	3110	3126.425	3144.475	3162.475	3180.425	3195.425	3212.475	3230	3245.475	3260.475	3277.9	3297	3311	3329.425	3348.95	3362.95	3382.475	3401.95	3419	3433.425	3447.475	3463	3480.475
Wisconsin	4320	4389	4461	4533	4605	4677.475	4749	4824	4895	4969	5044	5119	5191.475	5259.475	5334	5407	5478	5547	5617	5686.475	5756	5828	5895.425	5962.95	6033.95	6101.425	6166	6233.475	6303.475	6376.475	6443	6511	6577.95	6646	6706	6776.375	6845.475	6912.95	6978.475	7048	7113.95	7183	7247	7315.425	7381	7449.375	7511	7582.95	7650.425	7716	7787.475	7851	7922	7989	8052.475	8116.95	8194.95	8259.9	8322.95	8388	8454.475	8520.475	8585.475	8656.475	8721.475	8789.375	8850	8920.425	8980	9053.95	9121.475	9181.475	9246.475	9312	9381.9	9448.75	9512.95	9579.375	9638.9	9708	9772.9	9840.425	9899.8	9963.9	10039.9	10105.95	10167	10236.475	10296.8	10362	10434	10495.475	10557.425	10621.275	10685.95	10753.475	10824.8	10894	10957.375	11031	11095.325	11166.425	11229.425	11290.475	11352.8	11423.475	11480.9	11555.425	11610.475	11678.225	11744.95	11819.225	11873.85	11942.95	12003.475	12074.7	12139.475	12196.425	12258.475	12324.85	12390.475	12445.475	12507.475	12575.8	12636.475	12700.275	12763	12832.475	12896.9	12966.95	13036.375	13100.9	13168	13228.95	13286.425	13356.475	13417	13486	13549.225	13617.8	13679	13733.9	13796.425	13866.95	13936.95	13999.475	14065.95	14130.425	14191.475	14257.475
Wyoming	323	328	335	342	348	356	362	369	377	385	394	402	411	419	428	436	445	453	462	471	481	490	498	507.475	515	525.475	534	543.475	553	562.475	570	579	589	597.475	607.475	615.475	626	634	643	652.475	661.475	672	678.95	688	698	707.475	717	726	734	743	752.475	761.475	771	780	788	799	807	814.475	821	831	839.475	850.475	859.475	867.95	876	887.475	895.95	905.475	915.475	923	932.475	941	949	955.475	965.475	972.95	982	991.425	1001.475	1010.95	1019	1026	1035.475	1047	1053.475	1061.95	1071	1081.475	1089.475	1098.475	1108	1117.475	1126.95	1133.475	1142.475	1149.475	1157.95	1168.475	1178	1187.475	1200.475	1208	1216	1222	1232	1241.95	1252.475	1262	1269	1277	1287.475	1294.475	1302.425	1310	1317	1325	1333	1343.475	1352	1361	1370.95	1379.475	1389.475	1399	1408	1415.475	1424.475	1434	1440	1449	1461.475	1471	1481.95	1489.95	1497.95	1507	1516	1523.475	1532	1541	1548.475	1555.475	1564.95	1572	1584.425	1591.475	1603.475	1611.475	1619.425	1627.95
UnitedState	296482	299412.85	302371.425	305368.85	308344.7	311346.85	314325.425	317239.425	320138.85	323016.275	325829.7	328605.4	331381.4	334135.975	336889.85	339592.7	342278.275	344942.975	347562.675	350229.7	352870.725	355476.025	358049.275	360636.6	363212.05	365738	368318.4	370820.8	373346.4	375899.55	378368.45	380877.65	383358.825	385848.625	388348.275	390821.275	393236.275	395712.75	398165.475	400576.225	403009.375	405448.825	407901.8	410335.125	412824.575	415237.8	417699.875	420088.4	422524.275	424897.6	427317.4	429760	432144.875	434560.35	436950.35	439329.875	441758	444133.425	446546.575	449000.175	451434.95	453760.625	456151.7	458595.625	460975.7	463397.6	465856.35	468238.85	470608.8	473035.5	475417.75	477777.7	480131.275	482553.5	484883.775	487252.975	489646.325	492058.85	494473.325	496911.925	499266.775	501629.45	504051.75	506486.775	508932.65	511267.375	513658.675	516054.375	518422.125	520790.475	523155.25	525507.075	527952.775	530312.325	532747.45	535158.125	537544.65	539929.975	542317.1	544692.95	547093.275	549410.15	551777.4	554158.25	556521.775	558903.95	561273.075	563581.4	565926.15	568345.675	570696.85	573041.525	575382.65	577802.65	580166.425	582548.275	584946.3	587282.15	589614.125	591933.15	594270.825	596646.075	599040.525	601357.7	603755.325	606097.2	608442.7	610816.625	613223.775	615620.925	617906.575	620314.8	622663.95	625004.375	627362.8	629755.925	632124.275	634458.425	636878.35	639235.15	641583.85	643998.675	646393.725	648697.65	651107.65	653419.3	655770.825	658122.05	660449.95	662824.425
