State	X2020.12.12	X2020.12.13	X2020.12.14	X2020.12.15	X2020.12.16	X2020.12.17	X2020.12.18	X2020.12.19	X2020.12.20	X2020.12.21	X2020.12.22	X2020.12.23	X2020.12.24	X2020.12.25	X2020.12.26	X2020.12.27	X2020.12.28	X2020.12.29	X2020.12.30	X2020.12.31	X2021.01.01	X2021.01.02	X2021.01.03	X2021.01.04	X2021.01.05	X2021.01.06	X2021.01.07	X2021.01.08	X2021.01.09	X2021.01.10	X2021.01.11	X2021.01.12	X2021.01.13	X2021.01.14	X2021.01.15	X2021.01.16	X2021.01.17	X2021.01.18	X2021.01.19	X2021.01.20	X2021.01.21	X2021.01.22	X2021.01.23	X2021.01.24	X2021.01.25	X2021.01.26	X2021.01.27	X2021.01.28	X2021.01.29	X2021.01.30	X2021.01.31	X2021.02.01	X2021.02.02	X2021.02.03	X2021.02.04	X2021.02.05	X2021.02.06	X2021.02.07	X2021.02.08	X2021.02.09	X2021.02.10	X2021.02.11	X2021.02.12	X2021.02.13	X2021.02.14	X2021.02.15	X2021.02.16	X2021.02.17	X2021.02.18	X2021.02.19	X2021.02.20	X2021.02.21	X2021.02.22	X2021.02.23	X2021.02.24	X2021.02.25	X2021.02.26	X2021.02.27	X2021.02.28	X2021.03.01	X2021.03.02	X2021.03.03	X2021.03.04	X2021.03.05	X2021.03.06	X2021.03.07	X2021.03.08	X2021.03.09	X2021.03.10	X2021.03.11	X2021.03.12	X2021.03.13	X2021.03.14	X2021.03.15	X2021.03.16	X2021.03.17	X2021.03.18	X2021.03.19	X2021.03.20	X2021.03.21	X2021.03.22	X2021.03.23	X2021.03.24	X2021.03.25	X2021.03.26	X2021.03.27	X2021.03.28	X2021.03.29	X2021.03.30	X2021.03.31	X2021.04.01	X2021.04.02	X2021.04.03	X2021.04.04	X2021.04.05	X2021.04.06	X2021.04.07	X2021.04.08	X2021.04.09	X2021.04.10	X2021.04.11	X2021.04.12	X2021.04.13	X2021.04.14	X2021.04.15	X2021.04.16	X2021.04.17	X2021.04.18	X2021.04.19	X2021.04.20	X2021.04.21	X2021.04.22	X2021.04.23	X2021.04.24	X2021.04.25	X2021.04.26	X2021.04.27	X2021.04.28	X2021.04.29	X2021.04.30	X2021.05.01	X2021.05.02	X2021.05.03	X2021.05.04	X2021.05.05	X2021.05.06	X2021.05.07	X2021.05.08	X2021.05.09	X2021.05.10
Idaho	121329	123087	124877	126653.475	128435.475	130204.95	131961	133690.475	135389.425	137079.425	138752.475	140396.475	142018.475	143644.375	145235.475	146817	148365.475	149909.9	151447.9	152979.425	154495.175	155986.475	157482.85	158966.8	160435.425	161885.8	163327.425	164787.85	166238.125	167670.375	169078.475	170490.6	171894.225	173295.95	174707.325	176098.325	177483.225	178894.9	180273.8	181657.85	183024.9	184404.85	185770.175	187111.075	188477.475	189843.275	191226.65	192588.375	193933.475	195284.375	196647.325	197982.375	199313.525	200666.175	202012.55	203373.825	204699.525	206060.55	207388.325	208736.475	210032.15	211342.8	212692.875	214033.225	215387.7	216697	218025.175	219360.225	220666.425	222014.375	223337.9	224657.35	225968.75	227295.325	228590.375	229901.325	231211.3	232517.275	233823.325	235125.775	236439.425	237729.9	239030.475	240337.425	241657.85	242945.4	244234.9	245558.75	246871.9	248185.3	249479.5	250789.9	252093	253377.8	254661.325	255952.475	257243.425	258532.475	259809.35	261097.025	262388.95	263683.775	264978.3	266253.475	267554.3	268846.8	270152.85	271440.175	272728.425	273988.925	275281.325	276542.6	277844.625	279104.6	280388.225	281661.7	282931.475	284197.25	285463.125	286719.8	288007	289271.55	290548.35	291776.8	293046.375	294324.8	295584.075	296877	298129.125	299378.925	300644.125	301934.3	303226.05	304478.925	305746.5	306992.575	308230	309481.475	310739.45	312011.975	313250.175	314490.5	315734.9	317006.6	318261.325	319491.325	320761.225	322012.475	323263.975	324498.9
Illinois	842232	851664.95	861062.425	870397.425	879647	888819.425	897901.225	906858	915712.475	924588.375	933370.8	942080.075	950743.425	959326.375	967836.075	976270.375	984590.95	992879.375	1001155.475	1009341.7	1017432.025	1025569.8	1033658.425	1041672.025	1049683.675	1057608.2	1065487.125	1073341.425	1081140.7	1088917.325	1096732.225	1104461.8	1112154.6	1119853.475	1127424.325	1135055.175	1142615.175	1150286.325	1157815.175	1165320.8	1172867.575	1180310.85	1187847.275	1195254.9	1202708.975	1210158.3	1217578.7	1225013.9	1232445.075	1239826.375	1247200.425	1254598.8	1261977.075	1269318.6	1276714.375	1284035.425	1291320.075	1298656.425	1305973.275	1313308.375	1320606.65	1327947.75	1335183.45	1342460.125	1349610.85	1356879.375	1364159.1	1371426.85	1378690.25	1385997.8	1393216.475	1400457.9	1407647.8	1414830.1	1422043.3	1429240.7	1436453.85	1443625.7	1450786.55	1457932.8	1465147.7	1472332.075	1479482.575	1486614.65	1493741.075	1500881.325	1507898.85	1515020.8	1522197.4	1529296.625	1536432.5	1543568.55	1550655.1	1557806.375	1564886.075	1571970.425	1579023.325	1586106.625	1593117.9	1600167.7	1607237.575	1614311.875	1621412.625	1628371.95	1635457.95	1642508.425	1649596.35	1656561.525	1663630.25	1670639.8	1677591.575	1684579.95	1691590.05	1698563	1705629.55	1712675.325	1719662.75	1726646.55	1733637.6	1740521.475	1747487.425	1754482.725	1761369.775	1768407.375	1775379.9	1782248.025	1789180.4	1795992.2	1802958.55	1809861.9	1816778.725	1823682.15	1830550.15	1837456	1844357.175	1851188	1858111.15	1864916.275	1871794.2	1878660.975	1885403.3	1892290.85	1899204.6	1906091.375	1912960	1919819.15	1926641	1933501.625	1940402.8	1947220.725
Indiana	418848	425686.95	432547	439407	446241	453008.85	459740.95	466444.475	473090.475	479701.925	486307.475	492901.9	499461.375	505946.7	512457	518897.7	525362.9	531774.8	538160.425	544524.425	550905.45	557260.325	563544.275	569852.175	576170.425	582440.8	588734.15	594975.625	601198.85	607420.95	613677.95	619893.275	626065.3	632226.85	638377.025	644551.95	650735.45	656849.3	662970.325	669141.725	675277.975	681433.025	687481.1	693615.075	699660.6	705759.175	711808.775	717865.875	723908.375	729922.2	735951.175	741993.475	747995.075	753995.85	760011.225	766002.85	772036.95	777991.65	783978.275	789983.35	795906.225	801892.2	807816.75	813790.425	819714.475	825667.275	831624.35	837542.925	843489.175	849377.45	855298.925	861176.375	867107.175	872954.325	878779.325	884621.1	890603.225	896550.5	902279.55	908148.9	913965.025	919740.625	925601.825	931484.8	937308.025	943083.8	948932.95	954743.375	960574.75	966359.15	972140.1	977967.25	983705.05	989472.375	995282.125	1001068.175	1006833.8	1012510.5	1018314.125	1024019.475	1029724.8	1035482.975	1041160.65	1046945.125	1052690.225	1058379.95	1064126.425	1069828	1075505.9	1081164.975	1086852.5	1092609.725	1098340.125	1104012.325	1109634.975	1115360.55	1121055.125	1126631.4	1132256.65	1137886.075	1143502.75	1149102.65	1154715.575	1160372.075	1165925.75	1171545.225	1177221.65	1182780.8	1188339.7	1193860.775	1199434.5	1204954.175	1210544.75	1216065.225	1221559.2	1227128.05	1232692.625	1238267.175	1243724.5	1249210.8	1254799.4	1260269.35	1265809.5	1271364.175	1276822.425	1282278.8	1287713.725	1293139.25	1298671.75	1304110.15
Iowa	255644	257760.475	259884	262011.475	264120	266204.375	268266.9	270298	272316.475	274351.325	276368	278356.375	280348	282302.85	284285.475	286237.475	288166	290100.375	292038.425	293942.85	295831.85	297735.325	299610	301480.55	303330.35	305215	307062.825	308932.95	310789.45	312629.95	314470.425	316300.225	318133.125	319947.275	321778	323598.175	325430.475	327245.225	329078.325	330853.85	332633.9	334445.475	336222.325	337985.75	339814.425	341579.425	343335.95	345100.15	346875.225	348682	350458.9	352221.375	354010.275	355762.85	357549.3	359292.3	361067.325	362823.275	364594.5	366350.4	368140.375	369897.9	371668.475	373376.55	375098.475	376863.4	378638.25	380360.025	382062.1	383796.025	385530.475	387258.875	388994.375	390692.475	392451.3	394160.9	395859.775	397575.575	399300.85	400993.85	402751.65	404479.75	406227.95	407946.475	409641.075	411310.65	413008.775	414746.375	416452.7	418176.425	419892.075	421607	423309.475	424997.55	426678.4	428387.975	430108.125	431758	433403.075	435082.8	436808.95	438474.6	440173.55	441812.95	443495.95	445105.75	446791.75	448455.225	450122	451788.475	453458.275	455117.175	456777.9	458457.375	460106.3	461802.7	463443.8	465114.225	466794.8	468452.6	470077.15	471720.025	473381.475	475020.575	476682.95	478339.475	479956.125	481618.075	483279.85	484894.125	486481.625	488144.6	489798.75	491453.15	493041.95	494705.325	496350.725	497952.175	499580.325	501184.875	502793.55	504376.275	506046.75	507661.375	509275.275	510866.625	512467.85	514024.85	515621.175	517218.125
Kansas	190775	193303.95	195854.475	198385.95	200916.475	203410.95	205863.95	208281.475	210698.475	213091.475	215486.475	217842	220184.9	222493.9	224782.9	227066.95	229321.475	231550.475	233800.275	236009.9	238212.375	240405.425	242568.95	244717.475	246850.475	249014.425	251159.95	253259.65	255355.85	257464.75	259551.375	261622	263658.45	265722.75	267754.75	269835.175	271879.65	273892.15	275933.025	277952.975	279969.375	282009.75	283958.65	286004.25	287988.95	290007.6	291976.65	293970.95	295928.175	297891.95	299902.65	301868.275	303844.65	305817.475	307773.225	309731.275	311665.325	313669.75	315582.5	317559.375	319519.75	321456.425	323394.95	325354.075	327301	329219.425	331184	333119.275	335062.775	336969.9	338882.375	340827.85	342738.85	344658.425	346580.85	348470.625	350379.5	352302.95	354202.25	356111.45	358014	359906.95	361799.65	363746.7	365623.375	367512.825	369417.125	371306.375	373185.5	375079.9	376997	378874.35	380762.55	382664.35	384510.4	386371.95	388277.175	390150.3	392021.85	393905.85	395782.475	397649.9	399486.325	401394.925	403230.35	405123.85	407015.55	408845.4	410687.075	412524	414391.7	416297	418146.325	419986.35	421826.975	423656.275	425546.2	427343.25	429191.45	431012.175	432878.425	434714.375	436578.6	438386.175	440249.925	442075.65	443852.2	445669.4	447509.6	449300.35	451107.975	452937.375	454755	456587.225	458382.425	460184.675	462022.375	463814.225	465599.25	467389.75	469182.2	470970.9	472762.925	474575.3	476391.7	478203.175	480034.275	481850.55	483633.175	485456.4
Kentucky	221008.475	224996.475	229011	233021.95	237006	240936.95	244834.475	248675.8	252472.9	256299.9	260092.65	263830.425	267552	271239.425	274902.95	278538.475	282200.425	285781.075	289369.125	292928.275	296476.425	300026	303543.425	307000.9	310513.425	313943.95	317396.6	320831.85	324253.175	327668.9	331071.875	334446.95	337841.425	341227.325	344608.65	347957.425	351309.9	354680.7	358041.7	361364.4	364649.95	367950.025	371215.6	374516.65	377859.55	381118.475	384428.9	387717.35	390973.275	394273.35	397497.65	400744	403974.75	407195.85	410452.925	413688.25	416977.375	420182.475	423392.9	426622.325	429812.325	433005.8	436219.825	439392.9	442615	445833.425	449012.025	452217.85	455410.7	458576.225	461795.85	464935.325	468100	471302.975	474468.75	477603.725	480753.425	483867.125	487043.85	490224.225	493392.475	496549.9	499669.375	502852.5	506008.925	509149.425	512261.075	515385.3	518501.125	521613.275	524758.6	527861.5	531007.95	534061.575	537191.45	540285.875	543476.625	546609.325	549689.425	552803.2	555873.275	558968.45	562062.7	565092.325	568176.65	571247.025	574309.35	577436.925	580455.85	583474.6	586619.05	589680.225	592727.55	595785.3	598852.925	601876.375	604923.6	607952.925	611009.975	614037.425	617069.275	620078.125	623104.45	626112.575	629109.275	632098.625	635142.425	638165.65	641195.075	644190	647244.85	650222.475	653185.825	656208.1	659190.175	662170.55	665155.65	668187.85	671137.3	674111.5	677095.275	680154.675	683127.65	686090.625	689013.9	691984.55	694922.725	697901.8	700854.375	703830.65
Louisiana	266633.425	269150	271700.475	274248.425	276783.95	279359.8	281903.95	284426.425	286939.9	289495.5	292017.375	294552.75	297090.225	299626.475	302151.5	304691.775	307201.175	309699.475	312221.8	314776.525	317310.95	319785.275	322304.95	324818.875	327337.525	329873	332403.025	334893.55	337382.025	339909.325	342420.75	344891.275	347403.475	349912.475	352410.85	354906.375	357395.8	359930.475	362377.8	364839.65	367296.325	369767.55	372247.375	374687.3	377148.475	379606.325	382069.325	384516.2	387033.325	389459.05	391909.325	394352.025	396809.375	399279.85	401697.65	404126.575	406607.9	409031.375	411527.6	413955.9	416363.475	418832.6	421226.75	423695.675	426136.375	428623.425	431002.4	433448.9	435885.475	438316.9	440714.675	443127.175	445575.325	447990.425	450428.65	452855.125	455268.3	457664.275	460035.85	462467.225	464888.15	467352.55	469715.45	472095.975	474449.875	476870.95	479259.825	481658.35	484059.175	486488.9	488844.425	491215.875	493596.5	496030.9	498373.9	500753.825	503159.9	505566.475	507952.925	510343.575	512751.45	515117.675	517463.275	519835.725	522271.9	524645.325	526999.175	529343.95	531700.225	534091.425	536491.225	538847.25	541208.425	543583.075	545972.825	548310.875	550643.9	553031.4	555421.5	557754.3	560058.3	562433.45	564789.075	567103.7	569394.375	571774.5	574150.425	576474.175	578788.3	581123.45	583469.7	585769.725	588123.95	590399.35	592735.7	595045.825	597383.325	599725.675	602007.125	604312.9	606617.825	608927.45	611283.6	613582.175	615828.6	618148.275	620414.525	622706.7	625080.725	627401.425
Maine	15585	15993	16408	16833.475	17260	17692.475	18125.475	18558	18991.475	19432	19872	20311.475	20756	21196	21642	22088	22524	22965.425	23393.475	23834.95	24276.375	24705.95	25153.9	25596.375	26035.375	26474.95	26908.475	27340.65	27777.95	28213.475	28653.325	29086.375	29520.375	29960.375	30396.375	30836.9	31275.95	31709.95	32159.125	32598.95	33019.85	33451.025	33891.8	34313.325	34753.275	35175.425	35604.475	36037.425	36472	36905.475	37337.475	37783.8	38207.325	38655.85	39082.225	39516.475	39948.475	40382.9	40803.9	41243.475	41683.9	42123.425	42546.475	42975.375	43404.425	43823.475	44231.325	44677.975	45107.075	45522	45959.175	46379.875	46800.425	47232.275	47665.425	48096.175	48531.45	48949.225	49368.8	49798.475	50232.125	50670.9	51094.325	51515.55	51957.275	52398.4	52815.425	53250.9	53679.325	54092.9	54522.375	54949.85	55360.475	55802.9	56220.55	56623.675	57049.95	57491.425	57893.475	58313.375	58739.4	59172.075	59580.025	60004.3	60432.375	60841.8	61288.675	61728.9	62151.9	62579.025	62986.425	63430	63845.425	64270.775	64676.85	65110.475	65530.9	65946.85	66364.925	66773.475	67187.875	67608.975	68020.95	68441.35	68849.975	69283.35	69704.275	70114.475	70540.95	70939.875	71367.85	71772.125	72185.425	72587.325	73005.475	73412.475	73818.5	74229.875	74652.2	75074.725	75487.775	75883.85	76298.475	76714.925	77115.925	77532.475	77949.475	78368.975	78793	79206.9
Maryland	231653.475	234924	238195.475	241473	244727	247962.9	251205.95	254393	257563.475	260727.475	263882.425	267002.425	270099	273201.85	276268.375	279316.8	282356.925	285374.95	288383	291377.475	294380.375	297349.95	300283.475	303272.375	306223.425	309151	312072.175	314990.425	317873.475	320787	323659.95	326534.475	329391.85	332243.3	335093.425	337946.875	340778.95	343611.9	346460	349312.8	352152.375	354964.475	357758.7	360581.95	363403.475	366216.475	369004.275	371819.6	374615.9	377453.075	380261.225	383059.375	385846.375	388629.475	391412.7	394152.475	396934.375	399705.5	402462.125	405282.35	408038.475	410851.325	413595.075	416359.9	419139.85	421915.275	424611.05	427369.7	430103.575	432880.95	435657.65	438412.175	441197.9	443926.475	446679.075	449446.55	452155.225	454857.35	457616.55	460338.9	463092.425	465801.175	468525.875	471270.5	473983.8	476692.325	479408.95	482138.325	484859.45	487607.2	490325.875	493022.8	495716.95	498435.225	501128.175	503858.95	506609.125	509324.975	512018.225	514721.95	517405.475	520092.35	522747.875	525449.9	528125.475	530785.55	533483.85	536151.85	538797.575	541511.5	544192.225	546893.95	549541.55	552244.475	554902.875	557580.25	560279.75	562950.75	565660.375	568336.85	570969.55	573659.175	576282.05	578983.875	581700.95	584333.7	586987.95	589614.95	592273.4	594897.5	597549.075	600251.8	602904.375	605511.45	608218.225	610842.525	613469.55	616112.375	618755.25	621376.9	623989.025	626624.85	629252.35	631860.875	634526.6	637183.375	639775.425	642445.375	645072.6	647726.425
Massachusetts	285752	291192.9	296655	302095.9	307506.8	312863.85	318167.45	323431.9	328666.9	333873.25	339087.9	344284.25	349453.05	354593	359725.7	364777.8	369842.4	374903.25	379933.35	384915.35	389923.5	394963.45	399940.75	404868.2	409812.3	414761.8	419600.8	424534.2	429430.75	434344.45	439196.85	444035.25	448920.9	453717.5	458573.75	463375.7	468151.7	472951.3	477750.5	482518.8	487271.85	492045.25	496806.35	501562.35	506327.1	511064.25	515807.65	520527.3	525186.75	529912.75	534655.05	539355.55	544091.2	548771.15	553481.75	558113.85	562803.9	567438.8	572151.9	576775.05	581397.75	586025.85	590678.85	595317.8	599937.7	604595.95	609270.5	613858.6	618426.7	623020.05	627610.5	632194.7	636866.75	641459.25	646018.25	650540.45	655120.15	659640.3	664211.9	668774.2	673278.8	677829.5	682313.6	686798.35	691403.4	695913.15	700400.8	704858.9	709435.3	713960.05	718453.3	722943.85	727400.15	731888.9	736399.85	740832.2	745315.9	749771.25	754271.9	758732.95	763188.05	767575.55	772008.45	776468.45	780851.7	785225.5	789662.95	794122.15	798549	802913.45	807289.7	811660.4	815977.85	820378.2	824740.05	829089.35	833417.95	837822.8	842126.6	846483.95	850854.85	855254.5	859535.2	863885.2	868248.45	872609.7	876908.85	881276.1	885609.95	889904.3	894185.6	898477.55	902719.65	907057.6	911425.6	915705.4	920030.05	924302.6	928531	932774.85	937113.35	941289.45	945508.15	949836.5	954062.15	958205.45	962425.9	966718.15	970994.45	975259.6
Michigan	466779.475	473365.475	479980.425	486581	493163.9	499732.9	506250.85	512691.475	519085.475	525509.95	531915.225	538295	544628.8	550947.8	557229.9	563515.425	569695.275	575868.325	582073.275	588276.375	594414.9	600566.925	606697.3	612812.225	618888.6	624957.3	631023.925	637083.375	643069.375	649158.075	655121.425	661060.475	667045.825	673037.725	679012.175	684964.475	690894.6	696845.05	702685.425	708693.875	714630.375	720501.7	726399.775	732269.125	738141.75	743999.75	749862	755720.75	761595.325	767414.3	773259.625	779058.8	784913.975	790768.225	796535.675	802322.575	808064.75	813846.175	819752.5	825514.1	831315.975	837112.825	842886.575	848685.8	854488.175	860264.125	865970.85	871684	877431.875	883130.325	888925.875	894623.65	900326.95	906074.9	911795.7	917533.55	923244.55	928940	934580.375	940189.8	945894.7	951604.15	957350.325	962965.275	968571.825	974191.775	979869.15	985525.65	991161.125	996828.175	1002459.825	1008114.475	1013772.5	1019391.425	1025031.325	1030668.875	1036274.675	1041896	1047448.4	1053064.25	1058761.275	1064254.675	1069829.45	1075368.025	1080941.35	1086485.775	1092092.775	1097693.125	1103210.025	1108729.7	1114279	1119789.475	1125393.925	1130900.85	1136420.075	1141887.8	1147471.05	1152974.825	1158518.125	1163982.65	1169425.225	1174919.425	1180353.35	1185780.25	1191230.85	1196804.8	1202357.55	1207776.975	1213298.3	1218717.825	1224137.05	1229578.325	1235006.1	1240508.3	1245820	1251196.975	1256526.4	1261930.85	1267307.925	1272797.8	1278235.65	1283627.925	1289060.975	1294467.425	1299820.225	1305152.9	1310575.5	1315976.35	1321261.375	1326640.725
Minnesota	375524	380244	385051.425	389883	394727	399580.475	404431.8	409253.9	414092.65	418993.425	423844.425	428700	433598	438495.475	443332.325	448207.7	453068.325	457939.475	462807.375	467715.9	472533.85	477387.85	482263.375	487128.325	491982.375	496815.8	501637.75	506462.475	511274.95	516098.3	520913.775	525797.7	530610.65	535389.6	540233.55	544992.9	549786.325	554586.375	559360.975	564120.125	568915.875	573696.75	578434.5	583199.55	587938.15	592718.975	597446.175	602138.4	606859.475	611589.475	616286.35	621003.825	625752.85	630426.325	635150.65	639800.95	644536.35	649229.075	653930.5	658608.275	663305.425	667973.75	672648.75	677285.75	681892.05	686551.225	691151.575	695845.975	700550.175	705114.35	709729.7	714334.975	718972.65	723588.8	728160.9	732791.5	737386.325	741986.875	746556.1	751067.775	755649.6	760249.5	764763.55	769347.55	773862.15	778322.175	782875.675	787424.725	791948.8	796506.275	801040.725	805499.65	809962.95	814449.425	818963.825	823429.1	827866.65	832334.675	836809.475	841264.025	845716.25	850274.525	854777.175	859198.075	863642.425	867973.625	872339.35	876795.4	881202.375	885605.25	890064.325	894444.375	898856.8	903226.475	907578.375	912016.6	916423.875	920810.45	925185.65	929571.2	933938	938234.75	942593.2	946925.475	951302.4	955642.65	960012.775	964329.95	968667.7	973005.7	977294.45	981553.7	985868.975	990198.05	994464.5	998769.675	1003080.2	1007388.5	1011656.375	1015881.4	1020152.325	1024408.925	1028695.275	1032909.5	1037168.025	1041428.075	1045643.8	1049859.85	1054074.95	1058265.425
Mississippi	177316	179415	181566.475	183728	185904	188065.95	190230.475	192378.425	194486	196595	198696.475	200783.475	202850.475	204937	207017.425	209071.95	211132.475	213175.9	215208.85	217252.475	219260.925	221290.95	223274.95	225252.475	227249.175	229256	231225.95	233225	235213.9	237209.475	239152.175	241145.125	243088.6	245057.85	247008.9	248979	250950.75	252903.65	254859.9	256788.425	258729.85	260677.85	262627.275	264580.475	266502.475	268456.425	270416.325	272355.075	274284.9	276218.95	278153.075	280060.95	281995.4	283933.425	285842.7	287790.325	289687.7	291614.95	293552.425	295479.85	297361.325	299271.95	301181.75	303099.9	304992.9	306884.9	308774.125	310669.75	312597.575	314495.4	316385.325	318273.375	320149.65	322036.725	323930.325	325816.7	327698.7	329588.95	331483.4	333393.9	335255.125	337155.95	339059.225	340934.025	342816	344675.35	346545.125	348463.8	350324.75	352208.8	354095.95	355967.9	357832.45	359662.125	361569.625	363407.975	365272.425	367120.05	368978.425	370825.325	372677.325	374538.95	376402.85	378270.975	380131.65	382004.225	383859.95	385691.9	387522.225	389406.75	391253.15	393112.225	394956.425	396797.375	398606.275	400447.4	402265.65	404090.8	405899.15	407754.7	409594.8	411430.2	413288.125	415118.55	416949.95	418770.85	420604.075	422441.975	424262.1	426057.425	427914.025	429711.425	431498.75	433344.425	435153	436949.9	438789.85	440571.325	442374.975	444196.4	445994.6	447809.375	449683.075	451510.9	453328.35	455097.375	456893.7	458656.6	460454.6	462304.45
Missouri	347426	351515.475	355659.475	359801.475	363918.95	368026.9	372071.475	376035	379879.425	383700.95	387411.475	391093.475	394706.325	398247.475	401750.375	405204.95	408619.95	411983.375	415303.35	418586	421833.45	425026	428190.275	431301.9	434405.275	437462.8	440508.9	443506.9	446493.8	449462.275	452409.025	455313.475	458206.7	461085.875	463937.275	466776.375	469608.075	472440.975	475260.525	478067.9	480813.475	483585	486346.075	489089.225	491815.925	494561.975	497271.675	499954.65	502681.8	505386.475	508088	510777.4	513445	516104.825	518760.05	521476.325	524131.625	526760.675	529464.225	532066.05	534684.075	537337.15	539939.275	542570.275	545211.7	547864.125	550481.175	553085.475	555693.15	558324.475	560926.1	563577.75	566134.85	568736.275	571332.075	573903.1	576485.65	579021.475	581600.95	584241.65	586860.775	589421.15	592008.825	594541.9	597114.55	599692.975	602253.925	604802.975	607383.9	609949.4	612526.375	615093.475	617639.975	620219.95	622784.2	625298.125	627875.475	630420.5	632922.325	635432.85	637963.8	640513.475	643055.975	645603.5	648134.025	650642.5	653168.025	655708.7	658174.775	660763.25	663327.4	665852.125	668386.025	670878.425	673385.475	675938.6	678420.6	680930.9	683436.9	685989.2	688511.6	691021.9	693489.925	695981.475	698461.15	700965.525	703548.85	706078.8	708570	711033.925	713509.075	716020.8	718489.125	720979.875	723453.95	725925.05	728430.95	730927.55	733438.425	735914.275	738428.025	740898.85	743369.425	745853.55	748361.975	750784.35	753245.675	755710.6	758142.7	760594.325
Montana	72643	73458	74286	75123.95	75954.95	76787.475	77615.425	78437.325	79265.9	80096.9	80935.375	81769.475	82600.475	83425	84249.475	85076.95	85903.425	86725.85	87559.95	88394.425	89219	90035	90870.375	91689	92511.375	93316.475	94155.9	94972.95	95767.375	96585.475	97412	98226.85	99040.85	99843.325	100662.475	101470	102267.025	103065.475	103865.95	104668.6	105478.95	106291.075	107081.1	107882.95	108687.125	109484.9	110269.475	111060.275	111859.7	112649.275	113450.7	114228.8	115009.3	115795.5	116588.7	117360.95	118143.175	118930.275	119710.85	120499.85	121266.95	122058.8	122851.95	123610.475	124396.85	125177.75	125933.7	126721.325	127494.125	128265.8	129043.9	129816.425	130573.325	131341.95	132103.275	132896.95	133639.225	134416.375	135201.275	135968.75	136745.6	137522.225	138283.9	139079	139830.375	140569.75	141320.75	142083.375	142837.125	143590.75	144356	145091.95	145849.7	146597.875	147357.425	148125.175	148849.275	149612.85	150360.75	151097.95	151839.325	152600.8	153343.475	154088.85	154845.375	155596.85	156329.85	157078.175	157814.45	158599.325	159331.55	160073.425	160801.475	161553.275	162269.475	163038.95	163767.9	164484.075	165233.85	165961.85	166703.175	167432.85	168181.975	168915.425	169644.75	170362.05	171100.575	171817.65	172567.7	173285	173977.2	174694.95	175433.325	176185.15	176916.35	177625.375	178357.325	179071.75	179788.425	180516.95	181247.45	181951.35	182674.95	183382.9	184079.85	184788.275	185527.775	186251.375	186951.475	187669.8
Nebraska	148449.475	150078.475	151730	153399.475	155049.475	156704.475	158343	159964.475	161590.475	163208.475	164818.95	166437.475	168014.475	169602	171181	172768.475	174346.95	175897.175	177435.9	178989.475	180531.475	182062.75	183580.85	185106.325	186616	188122.475	189635.9	191140.75	192645.475	194148.475	195663.125	197153.9	198625.225	200093.475	201567.75	203045	204521.475	205998.325	207444.75	208909.9	210387.75	211848.55	213315.8	214784.975	216258.175	217712.7	219157.45	220609.9	222051.9	223483.475	224910.275	226359.475	227796.9	229223.425	230666.9	232078.225	233511.425	234940.6	236360.8	237784.85	239213	240602.95	242014.425	243438.875	244854.025	246265.7	247662.95	249076	250476.825	251882.475	253292.9	254678.6	256099.025	257506.55	258936.475	260315.475	261652.175	263062.7	264427.8	265819.375	267211.425	268593.5	269955.7	271362.75	272714.925	274102.475	275498.9	276888.225	278235.425	279603.375	280975.425	282326.075	283693.475	285063.875	286423.95	287793.9	289137.925	290488.9	291823.95	293179.375	294536.125	295894.375	297220.9	298569.075	299924.8	301267.225	302574.875	303912.75	305252.65	306620.15	307952.85	309304.475	310652.6	311981.9	313303.55	314631.325	315942.75	317278.75	318591.225	319873.9	321200.375	322526.325	323856.775	325216.7	326518.5	327805.25	329077.175	330402.725	331691.675	332998.65	334304.8	335605.9	336900.025	338186.7	339481.5	340778.025	342076	343377.475	344667.275	345939.925	347222.375	348497.9	349751.675	351053	352330.65	353577.575	354856.225	356114.3	357430.975	358704.3
Nevada	184111	186962	189820	192660	195466	198244.375	200988	203711	206393.475	209074.375	211748.325	214385.275	216978.075	219550.95	222098.425	224639.475	227153.9	229647.9	232136.375	234604	237035.9	239438.95	241833.375	244228.275	246605.425	248987.375	251345	253660.75	255977.95	258289.9	260585.85	262897	265215.475	267482.425	269776.35	271997.375	274259.425	276506.85	278745.9	281007.375	283267.075	285487.9	287738.95	289935	292142.275	294358.3	296556.425	298749.475	300937	303134.225	305369.85	307521.85	309739.225	311884.65	314015.3	316208.65	318365.975	320498.475	322637.475	324802.9	326961.425	329114.975	331246.025	333406.175	335557.875	337693.1	339838.95	341969.7	344146.65	346280	348356.3	350485.3	352599.5	354717.35	356869	358974.45	361063.175	363195.85	365316.65	367424.225	369538.2	371643	373761.425	375876.125	377964.9	380058.35	382137.225	384271.9	386383.8	388470.8	390529.375	392544.4	394611.325	396710.025	398777.6	400874.575	402936.075	404989.1	407050.925	409095.85	411189.875	413260.375	415339.2	417323.275	419380.275	421438.575	423462.475	425572.4	427652.375	429702.95	431735.875	433775.375	435817.35	437889.8	439953.925	442002	444033.9	446055.55	448093.95	450124.25	452173.425	454163	456178.075	458202.8	460265.175	462254.975	464208.375	466221.3	468228.9	470260.95	472281.1	474262.25	476274.85	478268.2	480283.65	482278.175	484267.575	486221.5	488218.875	490230.7	492180.275	494171.175	496143.6	498115.85	500073.225	502045.875	504010.65	505956.35	507880.275	509839.225
